family,target_super_class,target_n_roots,target_sampled_fraction,target_mean_selected_frames,target_mean_spike_frames,target_corr_target_bearing_voltage,target_corr_target_bearing_asymmetry,target_corr_forward_speed_voltage,target_corr_turn_drive_asymmetry,target_mean_spike_per_frame,target_mean_voltage_mv,no_target_super_class,no_target_n_roots,no_target_sampled_fraction,no_target_mean_selected_frames,no_target_mean_spike_frames,no_target_corr_target_bearing_voltage,no_target_corr_target_bearing_asymmetry,no_target_corr_forward_speed_voltage,no_target_corr_turn_drive_asymmetry,no_target_mean_spike_per_frame,no_target_mean_voltage_mv,target_minus_no_target_mean_spike_frames,target_minus_no_target_mean_selected_frames
SLP385,central,2,0.0,0.0,0.0,-0.5479389651488397,-0.4586167565356833,0.14936243879264854,-0.09613905216359689,0.0,-50.1853141784668,central,2,0.0,0.0,0.0,,,-0.026449186622232515,0.09720668073414815,0.0,-50.18343734741211,0.0,0.0
SLP386,central,2,0.0,0.0,0.0,0.39961360319027595,-0.5486408349593347,-0.132868857138322,-0.6947345051418213,0.0,-52.47148513793945,central,2,0.0,0.0,0.0,,,0.1357092455362059,-0.3106764755180321,0.0,-51.780704498291016,0.0,0.0
SLP387,central,2,0.0,0.0,0.0,0.6432289564597702,-0.5102648108475227,-0.19598183800561456,-0.24029158945748996,0.0,-53.273983001708984,central,2,0.0,0.0,0.0,,,0.05589369327603358,0.08041343887450302,0.0,-53.20320129394531,0.0,0.0
SLP389,central,2,0.0,0.0,0.0,0.5264660772032643,0.20610082000365557,-0.15556238594749974,0.008471842778435245,0.0,-59.78437423706055,central,2,0.0,0.0,0.0,,,0.03619371296564442,-0.1456319143803388,0.0,-59.729061126708984,0.0,0.0
SLP390,central,2,0.0,0.0,0.0,0.516893274391816,-0.3559541156674573,-0.10047533807013219,0.24680147779087278,0.0,-55.30062484741211,central,2,0.0,0.0,0.0,,,0.07331604767508987,0.348593284280297,0.0,-55.57414245605469,0.0,0.0
SLP392,central,2,0.0,0.5,0.0,0.5316927234552283,0.562346801871717,-0.15080215769216535,0.007912537832368515,0.0,-53.744140625,central,2,0.0,0.5,0.0,,,0.027864047778200448,-0.37541093927539904,0.0,-53.792579650878906,0.0,0.0
SLP393,central,2,0.0,0.0,0.0,0.26186400484988537,0.14802810676266148,-0.13511481662477987,0.1315208629759397,0.0,-52.022891998291016,central,2,0.0,0.0,0.0,,,0.0749851067723255,-0.25197455347999714,0.0,-52.006954193115234,0.0,0.0
SLP396,central,4,0.0,0.0,0.0,0.22629858522155655,0.4916119138030721,0.0029299282945512367,-0.020490095410691404,0.0,-52.4248046875,central,4,0.0,0.0,0.0,,,0.007721792420005238,-0.32117736953789267,0.0,-52.342891693115234,0.0,0.0
SLP397,central,2,0.0,0.5,0.0,-0.18295615526913758,-0.018258719814911503,0.03026802436326966,0.06653069720179325,0.0,-51.61140441894531,central,2,0.0,0.5,0.0,,,0.05263124618846339,-0.16885904345231448,0.0,-51.639373779296875,0.0,0.0
SLP398a,central,3,0.0,0.0,0.0,0.5613377885568333,0.48905402340965226,-0.15766418107012847,0.12223303031966044,0.0,-53.421302795410156,central,3,0.0,0.0,0.0,,,0.05299739293197906,-0.3923518538663884,0.0,-53.48125076293945,0.0,0.0
SLP398b,central,3,0.0,0.0,0.0,0.5529803017468634,0.23174466429613136,-0.18829639271129484,-0.025243948947687663,0.0,-52.4076042175293,central,3,0.0,0.0,0.0,,,0.05191145260903742,-0.23026230069344536,0.0,-52.37057113647461,0.0,0.0
SLP400a,central,2,0.0,0.0,0.0,-0.42895713790899387,-0.20334032080420267,0.12275394117347772,-0.08521533281158988,0.0,-49.666015625,central,2,0.0,0.0,0.0,,,0.060376292582561907,0.11743189010997752,0.0,-49.61195373535156,0.0,0.0
SLP400b,central,2,0.0,0.0,0.0,-0.4940053804668523,-0.06388742227306671,0.193762644370041,0.015452835649149697,0.0,-47.93351745605469,central,2,0.0,0.0,0.0,,,0.05041363831753767,0.2552626465699553,0.0,-47.94257736206055,0.0,0.0
SLP403,central,4,0.0,0.0,0.0,-0.5942432457403412,0.3951290200235665,0.15876437514548614,-0.10606283753516069,0.0,-50.963165283203125,central,4,0.0,0.0,0.0,,,-0.012427341924601746,-0.48125237435197193,0.0,-50.978397369384766,0.0,0.0
SLP404,central,2,0.0,0.0,0.0,0.5823857815022363,0.5845646288762575,-0.17109834722962952,-0.0072470355147801375,0.0,-92.5668716430664,central,2,0.0,0.0,0.0,,,0.017959266191360346,-0.4386612606428601,0.0,-92.5796890258789,0.0,0.0
SLP405,central,37,0.0,0.02702702702702703,0.0,0.47619392397773574,0.29554264601197433,-0.09073575674344696,-0.11698819528423093,0.0,-52.191993713378906,central,37,0.0,0.02702702702702703,0.0,,,0.10399169752310192,-0.36898547161178974,0.0,-52.18606948852539,0.0,0.0
SLP406,central,2,0.0,0.0,0.0,0.6079976479223876,0.3905097257955972,-0.1582936628485384,0.19102810908277817,0.0,-55.05453109741211,central,2,0.0,0.0,0.0,,,0.05773669460414855,-0.1252314739932882,0.0,-55.08234405517578,0.0,0.0
SLP411,central,2,0.0,0.0,0.0,0.5955828187788218,0.3773124859347616,-0.1624265566055552,0.13010263509965675,0.0,-61.374454498291016,central,2,0.0,0.0,0.0,,,0.019778512905228935,-0.2508356262478524,0.0,-61.67335891723633,0.0,0.0
SLP412,central,4,0.0,0.0,0.0,0.49487982877624687,-0.4240281036698745,-0.12268896289651227,0.1966580169145289,0.0,-52.53007888793945,central,4,0.0,0.0,0.0,,,-0.0015219760253707365,0.3415479255793528,0.0,-52.55679702758789,0.0,0.0
SLP421,central,7,0.0,0.0,0.0,0.1469495989727543,0.013682347131512593,-0.20377196494244712,0.06245013300975963,0.0,-51.88689422607422,central,7,0.0,0.0,0.0,,,0.01725823599866397,0.10339177301512151,0.0,-51.864200592041016,0.0,0.0
SLP433,central,3,0.0,0.0,0.0,-0.1658692924435199,0.5721769553358462,0.04878548016966196,-0.03106946601230778,0.0,-51.820106506347656,central,3,0.0,0.0,0.0,,,0.07364166225615784,-0.3914016933738863,0.0,-51.84775924682617,0.0,0.0
SLP435,central,2,0.0,0.0,0.0,0.34351692478159734,-0.03183505014578265,0.00971339971595415,0.0694121981821106,0.0,-52.55710983276367,central,2,0.0,0.0,0.0,,,0.0430056174382448,0.12773242122500464,0.0,-52.7185173034668,0.0,0.0
SLP437,central,2,0.0,0.0,0.0,-0.573845077713509,0.16686201393540728,0.17068710986563712,-0.00052639089889577,0.0,-51.30937576293945,central,2,0.0,0.0,0.0,,,0.010859712993079137,-0.25977076430947627,0.0,-51.733123779296875,0.0,0.0
SLP443,central,2,0.0,0.5,0.0,0.42190594755884914,0.05992719757501804,-0.08889167636307857,-0.2479395358527815,0.0,-56.49039077758789,central,2,0.0,0.5,0.0,,,-0.008609358611216904,-0.2536488927032672,0.0,-56.37125015258789,0.0,0.0
SLP444,central,4,0.0,0.25,0.0,-0.5948634180214053,-0.36063651345648157,0.1554322310944843,0.2468941741980754,0.0,-50.559959411621094,central,4,0.0,0.25,0.0,,,-0.032952214000159054,0.47889964985868605,0.0,-50.590232849121094,0.0,0.0
SLP450,central,8,0.0,0.0,0.0,0.27010226220777356,-0.497093817240742,-0.05354216340132405,0.12046415684864566,0.0,-52.077110290527344,central,8,0.0,0.0,0.0,,,-0.011762580836721475,0.36672738214192585,0.0,-52.059043884277344,0.0,0.0
SLP451a,central,2,0.0,0.5,0.0,-0.5777512320373563,-0.4204151705941319,0.174767900909446,0.06627807648552816,0.0,-49.568359375,central,2,0.0,0.5,0.0,,,-0.019871414761528476,0.22267982298959443,0.0,-49.52210998535156,0.0,0.0
SLP451b,central,2,0.0,0.0,0.0,0.012429695285031066,-0.5857669813743633,0.07820135484372423,-0.12722573381322455,0.0,-51.88070297241211,central,2,0.0,0.0,0.0,,,-0.011363059149102827,0.30975424634829857,0.0,-51.85515594482422,0.0,0.0
SLP455,central,2,0.0,0.0,0.0,0.5250298046024295,-0.178418808781972,-0.14125411490872003,0.10687088287650677,0.0,-57.711483001708984,central,2,0.0,0.0,0.0,,,0.019845445668522678,0.3486149660975578,0.0,-57.3571891784668,0.0,0.0
SLP456,central,2,0.0,0.0,0.0,0.08071871628923545,0.20316858668281237,-0.001142016789165119,-0.13526536904578745,0.0,-55.84953308105469,central,2,0.0,0.0,0.0,,,-0.11407771207762582,-0.4746329911882387,0.0,-55.65351486206055,0.0,0.0
SLP457,central,4,0.0,0.0,0.0,-0.463348086110063,-0.02542877237925556,0.10239913293667052,0.17156284879215578,0.0,-50.333946228027344,central,4,0.0,0.0,0.0,,,0.12671756795354372,0.0030041220619644766,0.0,-50.634334564208984,0.0,0.0
SLP458,central,2,0.0,0.0,0.0,0.4130306609022237,0.4256500630955081,-0.0912676375400248,-0.0731870094791107,0.0,-52.73679733276367,central,2,0.0,0.0,0.0,,,0.0692364934473027,-0.34559783716336495,0.0,-52.72898483276367,0.0,0.0
SLP459,central,2,0.0,0.0,0.0,0.47792136508236543,-0.28357047494837806,-0.18551279465616044,-0.005130791439372936,0.0,-52.868438720703125,central,2,0.0,0.0,0.0,,,0.013002484541071141,0.3538497555037771,0.0,-53.0002326965332,0.0,0.0
SLP462,central,2,0.0,0.0,0.0,-0.2264847933168748,0.13320573594413168,0.11804462242822424,-0.21837540675729325,0.0,-51.1775016784668,central,2,0.0,0.0,0.0,,,-0.016950651449231684,-0.4201120818238553,0.0,-51.182735443115234,0.0,0.0
SLP463,central,3,0.0,0.3333333333333333,0.0,-0.5755850410647849,-0.3394493167645452,0.17487399208776921,0.08207336613504372,0.0,-50.551300048828125,central,3,0.0,0.3333333333333333,0.0,,,-0.020427304455450924,0.3992998036213871,0.0,-50.53770446777344,0.0,0.0
SLP464,central,4,0.0,0.0,0.0,0.5556324155537012,-0.02376974753503909,-0.20340226888010837,-0.01739710418340961,0.0,-53.210899353027344,central,4,0.0,0.0,0.0,,,-0.025253082258713307,0.030994298862778456,0.0,-53.185115814208984,0.0,0.0
SLP465a,central,2,0.0,0.0,0.0,-0.703471337744855,0.6777267763017386,0.24736169056154106,0.7175094012756223,0.0,-51.52226638793945,central,2,0.0,0.0,0.0,,,-0.00156129077578686,0.3191756557140434,0.0,-51.69648361206055,0.0,0.0
SLP465b,central,2,0.0,0.0,0.0,0.2746651873211924,-0.5436413593691233,0.0030152021744021904,0.04933681241601483,0.0,-52.29570388793945,central,2,0.0,0.0,0.0,,,0.025044210213317892,0.47374283003980033,0.0,-52.30601501464844,0.0,0.0
SLP467a,central,2,0.0,0.0,0.0,-0.5051118267428121,0.03395646894330213,0.1249751956934796,0.47184199738329424,0.0,-50.116798400878906,central,2,0.0,0.0,0.0,,,-0.078557745447761,-0.08739874296162696,0.0,-50.032657623291016,0.0,0.0
SLP467b,central,4,0.0,0.25,0.0,0.38456126472556124,0.6609770075554455,-0.0772096957948524,0.7146748072383432,0.0,-52.29734420776367,central,4,0.0,0.25,0.0,,,0.04493121614892519,0.31930388199267484,0.0,-52.346641540527344,0.0,0.0
SLPpm3_H01,central,2,0.0,0.0,0.0,0.5569325430074378,-0.26989406434587926,-0.17420727545375067,-0.009896085822483932,0.0,-57.36531066894531,central,2,0.0,0.0,0.0,,,0.022966107761990023,0.2697520188041769,0.0,-57.36726379394531,0.0,0.0
SLPpm3_H02,central,2,0.0,0.0,0.0,0.5291600087326287,0.499513585835123,-0.16641984937678084,0.06112144547105239,0.0,-62.001094818115234,central,2,0.0,0.0,0.0,,,0.04652265104647583,-0.36861958563139224,0.0,-61.684844970703125,0.0,0.0
SLPpm3_P01,central,2,0.0,0.0,0.0,-0.049077339190731574,-0.4195897382987074,-0.013884983701998446,0.0023489649357999166,0.0,-50.83124923706055,central,2,0.0,0.0,0.0,,,0.021596528309404426,0.27198875617973445,0.0,-50.82062530517578,0.0,0.0
SLPpm3_P02,central,2,0.0,0.0,0.0,0.4399989723519755,0.1260822551645267,-0.18101091355040722,-0.2738299877093129,0.0,-54.00648498535156,central,2,0.0,0.0,0.0,,,0.14250537217648016,-0.20374309636090368,0.0,-53.63929748535156,0.0,0.0
SLPpm3_P04,central,2,0.0,0.0,0.0,0.27958031032301367,0.4489120283074823,-0.06845770543615069,-0.02091607929912797,0.0,-55.48054504394531,central,2,0.0,0.0,0.0,,,0.02055479382759512,-0.20068280992134005,0.0,-55.416015625,0.0,0.0
SLPpm3_S01,central,2,0.0,0.0,0.0,0.5718554943020333,0.35416838344889373,-0.16908766292278618,0.07540045032215086,0.0,-61.55648422241211,central,2,0.0,0.0,0.0,,,0.03662956838012202,-0.14249336234967377,0.0,-61.540470123291016,0.0,0.0
SMP001,central,2,0.0,0.0,0.0,0.5682590292282695,-0.12354674050937679,-0.1790641939616382,-0.13236712027068004,0.0,-53.810935974121094,central,2,0.0,0.0,0.0,,,0.023343033639555567,-0.2925635313400568,0.0,-53.79476547241211,0.0,0.0
"SMP003,SMP005",central,7,0.0,0.0,0.0,0.6158143082901196,0.16649752096801096,-0.18595986729926214,0.19453126427042752,0.0,-55.13044357299805,central,7,0.0,0.0,0.0,,,0.041017044159666574,-0.0023914014192273868,0.0,-55.13457489013672,0.0,0.0
SMP006,central,4,0.0,0.0,0.0,0.5461153550930088,0.3366512698292054,-0.1754843490358767,-0.12970171844317466,0.0,-56.150272369384766,central,4,0.0,0.0,0.0,,,0.05952213981372073,-0.3933371057836043,0.0,-56.242462158203125,0.0,0.0
SMP008,central,7,0.0,0.0,0.0,0.5847701264645219,0.5931461752790517,-0.1597192381807945,0.10400381349114865,0.0,-53.4001350402832,central,7,0.0,0.0,0.0,,,0.04497503910610253,-0.24531795400228648,0.0,-53.472389221191406,0.0,0.0
SMP010,central,2,0.0,0.0,0.0,-0.13385286017732095,0.05401746014736161,0.14763388170818958,0.04765018614581594,0.0,-50.094451904296875,central,2,0.0,0.0,0.0,,,0.031106048974043548,0.05046286881301079,0.0,-50.36640548706055,0.0,0.0
SMP011a,central,2,0.0,0.0,0.0,-0.49092751421675146,-0.0007480693939925394,0.17825965588403386,-0.01566132325912374,0.0,-49.46867370605469,central,2,0.0,0.0,0.0,,,-5.576816355532944e-06,-0.3246597976512356,0.0,-49.34914016723633,0.0,0.0
SMP014,central,2,0.0,0.0,0.0,0.6398137927447299,0.5746490729929987,-0.20976640133816485,-0.008208653492461934,0.0,-66.5112533569336,central,2,0.0,0.0,0.0,,,0.05138108801610385,-0.428776717912052,0.0,-66.32804870605469,0.0,0.0
SMP015,central,2,0.0,0.0,0.0,0.6539420883008176,0.5492955434822109,-0.2304200281379115,-0.06443578642349018,0.0,-55.12109375,central,2,0.0,0.0,0.0,,,0.025436921035212536,-0.40900602103077216,0.0,-55.16468811035156,0.0,0.0
SMP016,central,13,0.0,0.0,0.0,0.3281581956744671,0.2784231184396127,-0.06768687261706967,0.03015310553697472,0.0,-52.58013153076172,central,13,0.0,0.0,0.0,,,0.018541240971873568,-0.3411163061536375,0.0,-52.64292907714844,0.0,0.0
SMP018,central,21,0.0,0.047619047619047616,0.0,0.599185337918066,0.28368664443824243,-0.1612569923142858,0.19565894550452442,0.0,-53.481849670410156,central,21,0.0,0.047619047619047616,0.0,,,-0.002114596612024808,-0.21184443104581743,0.0,-53.579105377197266,0.0,0.0
SMP019a,central,2,0.0,0.0,0.0,0.1940014019418174,-0.5095486646767265,-0.0034363818129789646,-0.34731790316562405,0.0,-51.99351501464844,central,2,0.0,0.0,0.0,,,0.1921458113738749,0.22342491681113882,0.0,-52.391639709472656,0.0,0.0
SMP019b,central,6,0.0,0.0,0.0,0.5360452273266728,0.26722905671558395,-0.12611211918732512,-0.09279378470439362,0.0,-53.37864685058594,central,6,0.0,0.0,0.0,,,0.1391469587915766,-0.32619987494375957,0.0,-53.708045959472656,0.0,0.0
SMP020,central,3,0.0,0.0,0.0,0.46098031316891086,-0.16275089093562795,-0.14806805099748702,-0.160090526043374,0.0,-53.32026290893555,central,3,0.0,0.0,0.0,,,0.016383391288688685,-0.07087537035997739,0.0,-53.4037971496582,0.0,0.0
SMP021,central,7,0.0,0.0,0.0,0.5899231172450733,0.06143913402728924,-0.16422958834755136,-0.18515785262911286,0.0,-54.87676239013672,central,7,0.0,0.0,0.0,,,0.006150378078031021,-0.15933533939580713,0.0,-55.09828186035156,0.0,0.0
SMP022a,central,3,0.0,0.0,0.0,0.6095831039079003,-0.542084288462442,-0.25928596025681916,-0.4089273838168075,0.0,-52.681663513183594,central,3,0.0,0.0,0.0,,,0.08520180100417603,-0.07319649678640287,0.0,-52.5881233215332,0.0,0.0
SMP022b,central,4,0.0,0.0,0.0,0.3015243966957101,-0.5993062835779968,-0.08544048728178484,-0.3881959077621385,0.0,-53.00421905517578,central,4,0.0,0.0,0.0,,,0.03369354224951997,0.0951716812467733,0.0,-52.9504280090332,0.0,0.0
SMP025a,central,8,0.0,0.0,0.0,-0.5233832871008434,-0.07423662298516383,0.17702063433368995,-0.028744482114849593,0.0,-48.892696380615234,central,8,0.0,0.0,0.0,,,-0.015046287529108162,-0.003620124633369849,0.0,-48.815040588378906,0.0,0.0
SMP025b,central,3,0.0,0.0,0.0,-0.548898384087299,-0.13402510233151904,0.17135525207386915,0.10500421673186955,0.0,-50.850257873535156,central,3,0.0,0.0,0.0,,,-0.04008567665275711,0.03039770933143812,0.0,-50.82500076293945,0.0,0.0
SMP025c,central,2,0.0,0.0,0.0,0.5008261442981632,0.3918806118869827,-0.22053842832021583,0.23092039713813886,0.0,-52.09898376464844,central,2,0.0,0.0,0.0,,,0.10232169786563558,-0.3363274389580604,0.0,-52.09343719482422,0.0,0.0
SMP027,central,2,0.0,0.0,0.0,-0.5571092389093442,0.25686431120157793,0.15637025642194116,-0.11276479593833999,0.0,-49.393672943115234,central,2,0.0,0.0,0.0,,,-0.040126087736724714,-0.387471299620754,0.0,-49.380157470703125,0.0,0.0
SMP028,central,2,0.0,0.0,0.0,0.2169428727719784,0.32378026556840217,-0.10700807771027729,0.04691713304136454,0.0,-52.101173400878906,central,2,0.0,0.0,0.0,,,-0.04472525616590776,-0.05828712339296204,0.0,-52.11515808105469,0.0,0.0
SMP029,central,4,0.0,0.0,0.0,0.5841084074506855,0.2780669921165798,-0.1623161809743769,0.1174185991323375,0.0,-55.6316032409668,central,4,0.0,0.0,0.0,,,0.04682116189878644,-0.2203073615622854,0.0,-55.659061431884766,0.0,0.0
SMP031,central,2,0.0,0.5,0.0,-0.41744666069471886,0.08224167038239856,0.05994324730492301,-0.026919803704196128,0.0,-48.993202209472656,central,2,0.0,0.5,0.0,,,-0.04239813576665921,-0.0957208659260099,0.0,-49.081092834472656,0.0,0.0
SMP033,central,2,0.0,0.5,0.0,0.030721179355921963,0.07053666782360227,-0.02444786278476875,0.1414998984915493,0.0,-52.41242218017578,central,2,0.0,0.5,0.0,,,0.05244650616147159,-0.2841386853233658,0.0,-52.82484436035156,0.0,0.0
SMP034,central,3,0.0,0.0,0.0,-0.44775737630604334,-0.5490215110649563,0.1529815152665989,-0.0010356534995593384,0.0,-50.79890441894531,central,3,0.0,0.0,0.0,,,-0.030159108764945756,0.2507850395981477,0.0,-50.723594665527344,0.0,0.0
SMP035,central,2,0.0,0.0,0.0,-0.5290763521618691,-0.4976776065502016,0.19599977827760912,-0.04590609665088178,0.0,-51.075313568115234,central,2,0.0,0.0,0.0,,,-0.11694453539938068,0.21470241918557204,0.0,-51.16812515258789,0.0,0.0
SMP036,central,2,0.0,0.0,0.0,0.2440862716071194,0.4034252919776613,-0.10324044407227466,0.07288220472541042,0.0,-54.1252326965332,central,2,0.0,0.0,0.0,,,0.04531819793651894,-0.31961792722107163,0.0,-54.602500915527344,0.0,0.0
SMP037,central,2,0.0,0.0,0.0,-0.060073266950746884,-0.5819470200880206,0.050860150464108515,-0.6364627537542795,0.0,-52.33726501464844,central,2,0.0,0.0,0.0,,,0.047124901102425634,-0.15351822419384095,0.0,-51.421173095703125,0.0,0.0
SMP038,central,2,0.0,0.0,0.0,-0.34063497759513267,-0.1368777673559126,0.06889181885351925,-0.03357027504962838,0.0,-49.939998626708984,central,2,0.0,0.0,0.0,,,0.01936704853645308,-0.07635755030804589,0.0,-49.721641540527344,0.0,0.0
SMP039,central,4,0.0,0.0,0.0,0.42571528233542333,0.13754183374673112,-0.10149282511598245,-0.06523404489662854,0.0,-52.85468673706055,central,4,0.0,0.0,0.0,,,-0.004769843216325706,-0.33957124655207355,0.0,-52.783748626708984,0.0,0.0
SMP040,central,2,0.0,0.0,0.0,-0.013471985626836675,0.3618719646316879,0.03771172808324754,0.015878149009130156,0.0,-52.81234359741211,central,2,0.0,0.0,0.0,,,-0.049984362696196896,-0.39825739882560335,0.0,-53.08773422241211,0.0,0.0
SMP041,central,2,0.0,0.0,0.0,-0.06977920163357572,0.21580682747966548,0.010327654216999051,-0.05064860673887864,0.0,-52.512969970703125,central,2,0.0,0.0,0.0,,,-0.11101532572061609,-0.46447141703680417,0.0,-52.26499938964844,0.0,0.0
SMP042,central,2,0.0,0.0,0.0,0.381966094286527,-0.5093074160125928,0.016160130938746874,-0.026749170912420513,0.0,-53.28156280517578,central,2,0.0,0.0,0.0,,,-0.023868474049014463,0.2780995475823826,0.0,-52.905860900878906,0.0,0.0
SMP043,central,4,0.0,0.25,0.0,-0.23259252890567347,0.05177311849514842,0.1564807754223371,0.06716959982925629,0.0,-51.525821685791016,central,4,0.0,0.25,0.0,,,-0.06077197068556602,-0.19441278228176168,0.0,-51.53664016723633,0.0,0.0
SMP044,central,2,0.0,0.0,0.0,0.61084188101147,-0.04944811806267594,-0.18694257333781691,0.03606274237333856,0.0,-54.794376373291016,central,2,0.0,0.0,0.0,,,-0.0023886999715143466,-0.2236772048312103,0.0,-54.936485290527344,0.0,0.0
SMP045,central,2,0.0,0.0,0.0,0.49465434946757214,-0.6099656213768112,-0.17190128579828381,-0.7342089314586397,0.0,-56.0212516784668,central,2,0.0,0.0,0.0,,,0.04276156397170405,-0.45420984279063104,0.0,-56.248985290527344,0.0,0.0
SMP046,central,2,0.0,0.0,0.0,0.4307545930434139,-0.6392376284894224,-0.1543449505785136,-0.12382541371436644,0.0,-52.471797943115234,central,2,0.0,0.0,0.0,,,0.042291624797277515,0.2732238691369268,0.0,-52.40023422241211,0.0,0.0
SMP047,central,2,0.0,0.0,0.0,0.5227723230817837,-0.40597843052356075,-0.15425088707901516,0.06006940545197757,0.0,-54.00765609741211,central,2,0.0,0.0,0.0,,,-0.006173731874079437,0.2709897042384902,0.0,-54.00593566894531,0.0,0.0
SMP048,central,2,0.0,0.0,0.0,0.5938854935854735,0.054246112792140595,-0.15994552180087585,-0.23676241169651277,0.0,-67.29219055175781,central,2,0.0,0.0,0.0,,,0.027673742286084903,0.004149502392856908,0.0,-67.22062683105469,0.0,0.0
SMP050,central,2,0.0,0.0,0.0,-0.1515665575139647,0.3844991715043976,-0.03171385197791257,0.06769983801666903,0.0,-51.0881233215332,central,2,0.0,0.0,0.0,,,-0.06261096187078866,-0.3931695285382952,0.0,-51.1953125,0.0,0.0
SMP051,central,2,0.0,0.5,0.0,0.6250858448850991,0.6702307018076469,-0.19068063723162415,0.1683549784003283,0.0,-83.59445190429688,central,2,0.0,0.5,0.0,,,0.026389527129454964,-0.3776755261044488,0.0,-83.9945297241211,0.0,0.0
SMP053,central,2,0.0,0.0,0.0,0.5529255372242031,0.36399971255265434,-0.19754119298072617,-0.03286993432559965,0.0,-71.96476745605469,central,2,0.0,0.0,0.0,,,0.017741263483731538,-0.3567736423787413,0.0,-72.87586212158203,0.0,0.0
SMP054,central,2,0.0,0.0,0.0,0.6522523651734651,-0.597084499586111,-0.18452846620974642,-0.5880723671517613,0.0,-59.80890655517578,central,2,0.0,0.0,0.0,,,0.018278747962555096,0.08904653199437748,0.0,-59.61312484741211,0.0,0.0
SMP055,central,4,0.0,0.0,0.0,0.5792876222563721,0.4031310848822153,-0.1834174816539381,-0.10760240476045414,0.0,-59.23015594482422,central,4,0.0,0.0,0.0,,,0.018466542321743443,-0.25260316791914983,0.0,-59.037696838378906,0.0,0.0
SMP056,central,2,0.0,0.0,0.0,-0.5444280449644511,-0.6416730742386261,0.11289933101983222,-0.05714280256657188,0.0,-50.24140548706055,central,2,0.0,0.0,0.0,,,-0.002151828878178219,0.36682949820451677,0.0,-50.25796890258789,0.0,0.0
SMP057,central,4,0.0,0.0,0.0,0.5902840115575027,0.37854720070342907,-0.16264360247050486,0.06611341621911984,0.0,-54.95878982543945,central,4,0.0,0.0,0.0,,,-0.0027524976711258533,-0.26670523562797505,0.0,-55.00495910644531,0.0,0.0
