cell_type,sides
SLP235,L|R
SLP236,L|R
SLP237,L|R
SLP238,L|R
SLP239,L|R
SLP240_a,L|R
SLP240_b,L|R
SLP241,L|R
SLP242,L|R
SLP243,L|R
SLP244,L|R
SLP245,L|R
SLP246,L|R
SLP247,L|R
SLP248,L|R
SLP249,L|R
SLP250,L|R
SLP251,L|R
SLP252_a,L|R
SLP252_b,L|R
SLP252_c,L|R
SLP255,L|R
SLP256,L|R
SLP257,L|R
SLP258,L|R
SLP259,L|R
SLP260,L|R
SLP265,L|R
SLP266,L|R
SLP267,L|R
SLP268,L|R
SLP269,L|R
SLP270,L|R
SLP271,L|R
SLP273,L|R
SLP274,L|R
SLP275,L|R
SLP278,L|R
SLP279,L|R
SLP281,L|R
SLP283,SLP284,L|R
SLP285,L|R
SLP286,L|R
SLP287,L|R
SLP288,L|R
SLP289,L|R
SLP290,L|R
SLP291,L|R
SLP295,L|R
SLP298,L|R
SLP300,L|R
SLP302,L|R
SLP304,L|R
SLP305,L|R
SLP308,L|R
SLP310,L|R
SLP311,L|R
SLP312,L|R
SLP313,L|R
SLP314,L|R
SLP315,L|R
SLP316,L|R
SLP319,L|R
SLP320,L|R
SLP321,L|R
SLP322,L|R
SLP324,L|R
SLP327,L|R
SLP328,L|R
SLP330,L|R
SLP334,L|R
SLP337,L|R
SLP341_a,L|R
SLP341_b,L|R
SLP344,L|R
SLP345,L|R
SLP347,L|R
SLP354,L|R
SLP355,L|R
SLP356,L|R
SLP358,L|R
SLP359,L|R
SLP360_a,L|R
SLP360_b,L|R
SLP360_c,L|R
SLP360_d,L|R
SLP361,L|R
SLP363,L|R
SLP364,L|R
SLP365,L|R
SLP366,L|R
SLP368,L|R
SLP369,L|R
SLP372,L|R
SLP373,L|R
SLP374,L|R
SLP375,L|R
SLP376,L|R
SLP377,L|R
SLP378,L|R
SLP379,L|R
SLP380,L|R
SLP381,L|R
SLP382,L|R
SLP383,L|R
SLP384,L|R
SLP385,L|R
SLP386,L|R
SLP387,L|R
SLP388,L|R
SLP389,L|R
SLP390,L|R
SLP391,L|R
SLP392,L|R
SLP393,L|R
SLP394,L|R
SLP395,L|R
SLP396,L|R
SLP397,L|R
SLP398,L|R
SLP400,L|R
SLP402_a,L|R
SLP402_b,L|R
SLP403,L|R
SLP404,L|R
SLP405,L|R
SLP405_a,L|R
SLP405_b,L|R
SLP405_c,L|R
SLP406,L|R
SLP411,L|R
SLP412_a,L|R
SLP412_b,L|R
SLP414,L|R
SLP421,L|R
SLP424,L|R
SLP429,L|R
SLP433,L|R
SLP435,L|R
SLP437,L|R
SLP438,L|R
SLP439,L|R
SLP440,L|R
SLP441,L|R
SLP442,L|R
SLP443,L|R
SLP444,L|R
SLP447,L|R
SLP450,L|R
SLP451,L|R
SLP455,L|R
SLP456,L|R
SLP457,L|R
SLP458,L|R
SLP460,L|R
SLP461,L|R
SLP462,L|R
SLP463,L|R
SLP464,L|R
SLP465,L|R
SLP466,L|R
SLP467,L|R
SLP469,L|R
SLP470,L|R
SLP471,L|R
SLP472,L|R
SLP473,L|R
SMP001,L|R
SMP002,L|R
SMP004,L|R
SMP006,L|R
SMP007,L|R
SMP008,L|R
SMP009,L|R
SMP010,L|R
SMP011_a,L|R
SMP011_b,L|R
SMP012,L|R
SMP013,L|R
SMP014,L|R
SMP015,L|R
SMP016_a,L|R
SMP016_b,L|R
SMP017,L|R
SMP018,L|R
SMP019,L|R
SMP020,L|R
SMP021,L|R
SMP022,L|R
SMP024,L|R
SMP025,L|R
SMP026,L|R
SMP027,L|R
SMP028,L|R
SMP030,L|R
SMP033,L|R
SMP034,L|R
SMP035,L|R
SMP036,L|R
SMP037,L|R
SMP038,L|R
SMP039,L|R
SMP040,L|R
SMP041,L|R
SMP042,L|R
SMP043,L|R
SMP044,L|R
SMP045,L|R
SMP046,L|R
SMP047,L|R
SMP048,L|R
SMP049,L|R
SMP050,L|R
SMP051,L|R
SMP052,L|R
SMP053,L|R
SMP054,L|R
SMP055,L|R
SMP056,L|R
SMP057,L|R
SMP058,L|R
SMP059,L|R
SMP061,L|R
SMP063,L|R
SMP064,L|R
SMP065,L|R
SMP066,L|R
SMP067,L|R
SMP068,L|R
SMP069,L|R
SMP072,L|R
SMP075,L|R
SMP076,L|R
SMP077,L|R
SMP079,L|R
SMP080,L|R
SMP081,L|R
SMP082,L|R
SMP083,L|R
SMP084,L|R
SMP085,L|R
SMP086,L|R
SMP087,L|R
SMP088,L|R
SMP089,L|R
SMP090,L|R
SMP091,L|R
SMP092,L|R
SMP093,L|R
SMP095,L|R
SMP096,L|R
SMP102,L|R
SMP105_a,L|R
SMP105_b,L|R
SMP106,L|R
SMP107,L|R
SMP108,L|R
SMP109,L|R
SMP110,L|R
SMP111,L|R
SMP112,L|R
SMP114,L|R
SMP115,L|R
SMP116,L|R
SMP117_a,L|R
SMP117_b,L|R
SMP118,L|R
SMP119,L|R
SMP120,L|R
SMP122,L|R
SMP123,L|R
SMP124,L|R
SMP125,L|R
SMP126,L|R
SMP128,L|R
SMP130,L|R
SMP131,L|R
SMP132,L|R
SMP133,L|R
SMP134,L|R
SMP135,L|R
SMP136,L|R
SMP138,L|R
SMP142,L|R
SMP143,L|R
SMP144,L|R
SMP145,L|R
SMP146,L|R
SMP147,L|R
SMP148,L|R
SMP150,L|R
SMP151,L|R
SMP152,L|R
SMP153_a,L|R
SMP153_b,L|R
SMP154,L|R
SMP155,L|R
SMP156,L|R
SMP157,L|R
SMP158,L|R
SMP159,L|R
SMP160,L|R
SMP161,L|R
SMP162,L|R
SMP163,L|R
SMP164,L|R
SMP165,L|R
SMP166,L|R
SMP167,L|R
SMP168,L|R
SMP169,L|R
SMP170,L|R
SMP171,L|R
SMP172,L|R
SMP174,L|R
SMP175,L|R
SMP176,L|R
SMP177,L|R
SMP178,L|R
SMP179,L|R
SMP180,L|R
SMP181,L|R
SMP182,L|R
SMP183,L|R
SMP184,L|R
SMP185,L|R
SMP186,L|R
SMP187,L|R
SMP188,L|R
SMP189,L|R
SMP190,L|R
SMP191,L|R
SMP192,L|R
SMP193,L|R
SMP194,L|R
SMP196_a,L|R
SMP196_b,L|R
SMP198,L|R
SMP199,L|R
SMP200,L|R
SMP201,L|R
SMP202,L|R
SMP203,L|R
SMP204,L|R
SMP206,L|R
SMP207,L|R
SMP208,L|R
SMP210,L|R
SMP213,L|R
SMP214,L|R
SMP215,L|R
SMP216,L|R
SMP217,L|R
SMP218,L|R
SMP219,L|R
SMP220,L|R
SMP221,L|R
SMP222,L|R
SMP223,L|R
SMP226,L|R
SMP227,L|R
SMP228,L|R
SMP229,L|R
SMP232,L|R
SMP234,L|R
SMP235,L|R
SMP236,L|R
SMP237,L|R
SMP238,L|R
SMP239,L|R
SMP240,L|R
SMP242,L|R
SMP243,L|R
SMP245,L|R
SMP246,L|R
SMP247,L|R
SMP248_a,L|R
SMP248_b,L|R
SMP248_c,L|R
SMP248_d,L|R
SMP249,L|R
SMP250,L|R
SMP251,L|R
SMP252,L|R
SMP253,L|R
SMP254,L|R
SMP255,L|R
SMP256,L|R
SMP257,L|R
SMP258,L|R
SMP261,L|R
SMP262,L|R
SMP266,L|R
SMP267,L|R
SMP268,L|R
SMP269,L|R
SMP270,L|R
SMP271,L|R
SMP272,L|R
SMP273,L|R
SMP274,L|R
SMP275,L|R
SMP276,L|R
SMP277,L|R
SMP278,L|R
SMP279_a,L|R
SMP279_b,L|R
SMP279_c,L|R
SMP280,L|R
SMP281,L|R
SMP282,L|R
SMP283,L|R
SMP284_a,L|R
SMP284_b,L|R
SMP285,L|R
SMP286,L|R
SMP291,L|R
SMP293,L|R
SMP297,L|R
SMP299,L|R
SMP302,L|R
SMP304,L|R
SMP305,L|R
SMP306,L|R
SMP307,L|R
SMP311,L|R
SMP312,L|R
SMP313,L|R
SMP314,L|R
SMP315,L|R
SMP316_a,L|R
SMP316_b,L|R
SMP317,L|R
SMP319,L|R
SMP320,L|R
SMP320a,L|R
SMP321_a,L|R
SMP321_b,L|R
SMP322,L|R
SMP323,L|R
SMP324,L|R
SMP326,L|R
SMP327,L|R
SMP328_a,L|R
SMP328_b,L|R
SMP328_c,L|R
SMP329,L|R
SMP330,L|R
SMP331,L|R
SMP332,L|R
SMP333,L|R
SMP334,L|R
SMP335,L|R
SMP336,L|R
SMP337,L|R
SMP338,L|R
SMP339,L|R
SMP340,L|R
SMP341,L|R
SMP342,L|R
SMP344,L|R
SMP345,L|R
SMP346,L|R
SMP347,L|R
SMP348,L|R
SMP350,L|R
SMP352,L|R
SMP353,L|R
SMP354,L|R
SMP355,L|R
SMP356,L|R
SMP357,L|R
SMP358,L|R
SMP359,L|R
SMP360,L|R
SMP361,L|R
SMP362,L|R
SMP368,L|R
SMP369,L|R
SMP370,L|R
SMP371_a,L|R
SMP371_b,L|R
SMP372,L|R
SMP373,L|R
SMP374,L|R
SMP375,L|R
SMP376,L|R
SMP377,L|R
SMP378,L|R
SMP379,L|R
SMP380,L|R
SMP381_a,L|R
SMP381_b,L|R
SMP381_c,L|R
SMP382,L|R
SMP383,L|R
SMP384,L|R
SMP385,L|R
SMP386,L|R
SMP387,L|R
SMP388,L|R
SMP389_a,L|R
SMP389_b,L|R
SMP389_c,L|R
SMP390,L|R
SMP391,L|R
SMP392,L|R
SMP393,L|R
SMP394,L|R
SMP395,L|R
SMP397,L|R
SMP398_a,L|R
SMP398_b,L|R
SMP399_a,L|R
SMP399_b,L|R
SMP399_c,L|R
SMP400,L|R
SMP401,L|R
SMP402,L|R
SMP403,L|R
SMP404,L|R
SMP405,L|R
SMP406_a,L|R
SMP406_b,L|R
SMP406_c,L|R
SMP406_d,L|R
SMP406_e,L|R
SMP407,L|R
SMP408_a,L|R
SMP408_b,L|R
SMP408_c,L|R
SMP408_d,L|R
SMP409,L|R
SMP410,L|R
SMP411,L|R
SMP412,L|R
SMP413,L|R
SMP414,L|R
SMP415_a,L|R
SMP415_b,L|R
SMP416,L|R
SMP418,L|R
SMP419,L|R
SMP420,L|R
SMP421,L|R
SMP422,L|R
SMP423,L|R
SMP424,L|R
SMP425,L|R
SMP426,L|R
SMP427,L|R
SMP428_a,L|R
SMP428_b,L|R
SMP429,L|R
SMP430,L|R
SMP437,L|R
SMP438,L|R
SMP441,L|R
SMP442,L|R
SMP443,L|R
SMP444,L|R
SMP445,L|R
SMP446,L|R
SMP447,L|R
SMP448,L|R
SMP449,L|R
SMP450,L|R
SMP451,L|R
SMP452,L|R
SMP453,L|R
SMP455,L|R
SMP456,L|R
SMP457,L|R
SMP458,L|R
SMP459,L|R
SMP460,L|R
SMP461,L|R
SMP467,L|R
SMP468,L|R
SMP469,L|R
SMP470,L|R
SMP471,L|R
SMP472,L|R
SMP476,L|R
SMP477,L|R
SMP482,L|R
SMP483,L|R
SMP484,L|R
SMP487,L|R
SMP488,L|R
SMP489,L|R
SMP490,L|R
SMP491,L|R
SMP492,L|R
SMP493,L|R
SMP494,L|R
SMP495_a,L|R
SMP495_b,L|R
SMP495_c,L|R
SMP496,L|R
SMP497,L|R
SMP501,L|R
SMP503,L|R
SMP504,L|R
SMP505,L|R
SMP506,L|R
SMP507,L|R
SMP508,L|R
SMP509,L|R
SMP510,L|R
SMP511,L|R
SMP512,L|R
SMP513,L|R
SMP514,L|R
SMP516,L|R
SMP517,L|R
SMP518,L|R
SMP519,L|R
SMP520,L|R
SMP521,L|R
SMP523,L|R
SMP525,L|R
SMP527,L|R
SMP528,L|R
SMP529,L|R
SMP530_a,L|R
SMP530_b,L|R
SMP531,L|R
SMP532_a,L|R
SMP532_b,L|R
SMP533,L|R
SMP535,L|R
SMP537,L|R
SMP538,L|R
SMP539,L|R
SMP540,L|R
SMP541,L|R
SMP542,L|R
SMP543,L|R
SMP544,L|R
SMP545,L|R
SMP546,L|R
SMP547,L|R
SMP548,L|R
SMP549,L|R
SMP550,L|R
SMP551,L|R
SMP552,L|R
SMP553,L|R
SMP554,L|R
SMP555,L|R
SMP556,L|R
SMP560,L|R
SMP561,L|R
SMP562,L|R
SMP565,L|R
SMP566,L|R
SMP567,L|R
SMP568_a,L|R
SMP568_b,L|R
SMP568_c,L|R
SMP568_d,L|R
SMP569,L|R
SMP570,L|R
SMP571,L|R
SMP572,L|R
SMP573,L|R
SMP577,L|R
SMP578,L|R
SMP579,L|R
SMP580,L|R
SMP581,L|R
SMP582,L|R
SMP583,L|R
SMP586,L|R
SMP588,L|R
SMP589,L|R
SMP590_a,L|R
SMP590_b,L|R
SMP591,L|R
SMP592,L|R
SMP593,L|R
SMP594,L|R
SMP595,L|R
SMP596,L|R
SMP597,L|R
SMP598,L|R
SMP599,L|R
SMP600,L|R
SMP603,L|R
SMP604,L|R
SMP700m,L|R
SMP702m,L|R
SMP703m,L|R
SMP705m,L|R
SMP709m,L|R
SMP710m,L|R
SMP711m,L|R
SMP712m,L|R
SMP713m,L|R
SMP714m,L|R
SMP715m,L|R
SMP716m,L|R
SMP717m,L|R
SMP718m,L|R
SMP719m,L|R
SMP720m,L|R
SMP721m,L|R
SMP723m,L|R
SMP726m,L|R
SMP727m,L|R
SMP728m,L|R
SMP729,L|R
SMP729m,L|R
SMP730,L|R
SMP731,L|R
SMP732,L|R
SMP733,L|R
SMP734,L|R
SMP735,L|R
SMP737,L|R
SMP738,L|R
SMP739,L|R
SMP740,L|R
SMP741,L|R
SMP742,L|R
SMP743,L|R
SMP744,L|R
SMP745,L|R
SMP_unclear,L|R
SMPp&v1B_M02,L|R
SNch01,L|R
SNch05,L|R
SNch09,L|R
SNch10,L|R
SNpp01,L|R
SNpp02,L|R
SNpp03,L|R
SNpp04,L|R
SNpp05,L|R
SNpp06,L|R
SNpp07,L|R
SNpp08,L|R
SNpp09,L|R
SNpp10,L|R
SNpp11,L|R
SNpp12,L|R
SNpp13,L|R
SNpp14,L|R
SNpp15,L|R
SNpp16,L|R
SNpp18,L|R
SNpp19,L|R
SNpp20,L|R
SNpp21,L|R
SNpp23,L|R
SNpp24,L|R
SNpp25,L|R
SNpp26,L|R
SNpp27,L|R
SNpp28,L|R
SNpp29,SNpp63,L|R
SNpp30,L|R
SNpp31,L|R
SNpp32,L|R
SNpp33,L|R
SNpp34,L|R
SNpp34,SApp16,L|R
SNpp35,L|R
SNpp36,L|R
SNpp37,L|R
SNpp38,L|R
SNpp39,L|R
SNpp40,L|R
SNpp41,L|R
SNpp42,L|R
SNpp43,L|R
SNpp44,L|R
SNpp45,L|R
SNpp46,L|R
SNpp47,L|R
SNpp48,L|R
SNpp49,L|R
SNpp50,L|R
SNpp51,L|R
SNpp52,L|R
SNpp53,L|R|unknown
SNpp54,L|R
SNpp55,L|R
SNpp56,L|R
SNpp57,L|R
SNpp58,L|R
SNpp59,L|R
SNpp60,L|R
SNpp61,L|R
SNpp62,L|R
SNppxx,L|R
SNta02,L|R
SNta02,SNta09,L|R
SNta03,L|R
SNta04,L|R
SNta04,SNta11,L|R
SNta05,L|R
SNta06,L|R
SNta07,L|R
SNta10,L|R
SNta11,L|R
SNta11,SNta14,L|R
SNta12,L|R
SNta13,L|R
SNta14,L|R
SNta18,L|R
SNta19,L|R
SNta19,SNta37,L|R
SNta20,L|R
SNta21,L|R
SNta21,SNta38,L|R
SNta22,SNta33,L|R
SNta23,L|R
SNta25,L|R
SNta25,SNta30,L|R
SNta26,L|R
SNta27,L|R
SNta27,SNta28,L|R
SNta28,L|R
SNta28,SNta44,L|R
SNta29,L|R
SNta30,L|R
SNta31,L|R
SNta32,L|R
SNta33,L|R
SNta34,L|R
SNta35,L|R
SNta36,L|R
SNta37,L|R
SNta38,L|R
SNta39,L|R
SNta40,L|R
SNta41,L|R
SNta42,L|R
SNta43,L|R
SNta44,L|R
SNta45,L|R
SNtaxx,L|R
SNxx01,L|R
SNxx02,L|R
SNxx03,L|R
SNxx04,L|R
SNxx05,L|R
SNxx06,L|R
SNxx07,L|R
SNxx08,L|R
SNxx09,L|R
SNxx10,L|R
SNxx11,L|R
SNxx14,L|R
SNxx15,L|R
SNxx16,L|R
SNxx17,L|R
SNxx19,L|R
SNxx20,L|R
SNxx21,L|R
SNxx22,L|R
SNxx23,L|R
SNxx24,L|R
SNxx25,L|R
SNxx26,L|R
SNxx27,SNxx29,L|R
SNxx28,L|R
SNxx29,L|R
SNxx30,L|R
SNxx31,L|R
SNxx32,L|R
SNxx33,L|R
SNxxxx,L|R
STTMm,L|R
SpsP,L|R
Sternal adductor MN,L|R
Sternal anterior rotator MN,L|R
Sternal posterior rotator MN,L|R
Sternotrochanter MN,L|R
T1,L|R
T2,L|R
T2a,L|R
T3,L|R
T4_unclear,L|R
T4a,L|R
T4b,L|R
T4c,L|R
T4d,L|R
T5a,L|R
T5b,L|R
T5c,L|R
T5d,L|R
TN1a_a,L|R
TN1a_b,L|R
TN1a_c,L|R
TN1a_d,L|R
TN1a_e,L|R
TN1a_f,L|R
TN1a_g,L|R
TN1a_h,L|R
TN1a_i,L|R
TN1c_a,L|R
TN1c_b,L|R
TN1c_c,L|R
TN1c_d,L|R
TPMN1,L|R
TPMN2,L|R
TRN_VP1m,L|R
TRN_VP2,L|R
TRN_VP3a,L|R
TTMn,L|R
Ta depressor MN,L|R
Ta levator MN,L|R
Tergopleural/Pleural promotor MN,L|R
Tergotr. MN,L|R
Ti extensor MN,L|R
Ti flexor MN,L|R
Tlp11,L|R
Tlp12,L|R
Tlp13,L|R
Tlp14,L|R
Tm1,L|R
Tm12,L|R
Tm16,L|R
Tm2,L|R
Tm20,L|R
Tm23,L|R
Tm24,L|R
Tm26,L|R
Tm29,L|R
Tm3,L|R
Tm30,L|R
Tm31,L|R
Tm32,L|R
Tm33,L|R
Tm34,L|R
Tm35,L|R
Tm36,L|R
Tm37,L|R
Tm38,L|R
Tm39,L|R
Tm4,L|R
Tm40,L|R
Tm5Y,L|R
Tm5a,L|R
Tm5b,L|R
Tm5c,L|R
Tm6,L|R
Tm9,L|R
TmY10,L|R
TmY13,L|R
TmY14,L|R
TmY15,L|R
TmY16,L|R
TmY17,L|R
TmY18,L|R
TmY19a,L|R
TmY19b,L|R
TmY20,L|R
TmY21,L|R
TmY3,L|R
TmY4,L|R
TmY5a,L|R
TmY9a,L|R
TmY9b,L|R
TmY_unclear,L|R
Tm_unclear,L|R
Tr extensor MN,L|R
Tr flexor MN,L|R
TuBu01,L|R
TuBu02,L|R
TuBu03,L|R
TuBu04,L|R
TuBu05,L|R
TuBu06,L|R
TuBu07,L|R
TuBu08,L|R
TuBu09,L|R
TuBu10,L|R
TuTuA_1,L|R
TuTuA_2,L|R
TuTuB_a,L|R
TuTuB_b,L|R
V1,L|R
VA1d_adPN,L|R
VA1d_vPN,L|R
VA1v_adPN,L|R
VA1v_vPN,L|R
VA2_adPN,L|R
VA3_adPN,L|R
VA4_lPN,L|R
VA5_lPN,L|R
VA6_adPN,L|R
VA7l_adPN,L|R
VA7m_lPN,L|R
VC1_lPN,L|R
VC2_lPN,L|R
VC3_adPN,L|R
VC4_adPN,L|R
VC5_lvPN,L|R
VCH,L|R
VES001,L|R
VES002,L|R
VES003,L|R
VES004,L|R
VES005,L|R
VES007,L|R
VES010,L|R
VES011,L|R
VES012,L|R
VES013,L|R
VES014,L|R
VES016,L|R
VES017,L|R
VES018,L|R
VES019,L|R
VES020,L|R
VES021,L|R
VES022,L|R
VES023,L|R
VES024_a,L|R
VES024_b,L|R
VES025,L|R
VES027,L|R
VES030,L|R
VES031,L|R
VES032,L|R
VES033,L|R
VES034_b,L|R
VES037,L|R
VES039,L|R
VES040,L|R
VES041,L|R
VES043,L|R
VES045,L|R
VES046,L|R
VES047,L|R
VES048,L|R
VES049,L|R
VES050,L|R
VES051,L|R
VES052,L|R
VES053,L|R
VES054,L|R
VES056,L|R
VES057,L|R
VES058,L|R
VES059,L|R
VES063,L|R
VES064,L|R
VES065,L|R
VES067,L|R
VES070,L|R
VES071,L|R
VES072,L|R
VES073,L|R
VES074,L|R
VES075,L|R
VES076,L|R
VES077,L|R
VES078,L|R
VES079,L|R
VES085_a,L|R
VES085_b,L|R
VES087,L|R
VES088,L|R
VES089,L|R
VES090,L|R
VES091,L|R
VES092,L|R
VES093_a,L|R
VES093_b,L|R
VES093_c,L|R
VES094,L|R
VES095,L|R
VES096,L|R
VES097,L|R
VES098,L|R
VES099,L|R
VES100,L|R
VES101,L|R
VES102,L|R
VES103,L|R
VES104,L|R
VES105,L|R
VES106,L|R
VES107,L|R
VES109,L|R
VES200m,L|R
VES202m,L|R
VES203m,L|R
VES204m,L|R
VES205m,L|R
VES206m,L|R
VL1_ilPN,L|R
VL1_vPN,L|R
VL2a_adPN,L|R
VL2a_vPN,L|R
VL2p_adPN,L|R
VL2p_vPN,L|R
VLP_TBD1,L|R
VM1_lPN,L|R
VM2_adPN,L|R
VM3_adPN,L|R
VM4_adPN,L|R
VM4_lvPN,L|R
VM5d_adPN,L|R
VM5v_adPN,L|R
VM6_adPN,L|R
VM6_lvPN,L|R
VM7d_adPN,L|R
VM7v_adPN,L|R
VP1d+VP4_l2PN1,L|R
VP1d+VP4_l2PN2,L|R
VP1d_il2PN,L|R
VP1l+VP3_ilPN,L|R
VP1l+_lvPN,L|R
VP1m+VP2_lvPN1,L|R
VP1m+VP2_lvPN2,L|R
VP1m+VP5_ilPN,L|R
VP1m+_lvPN,L|R
VP1m_l2PN,L|R
VP2+VC5_l2PN,L|R
VP2+Z_lvPN,L|R
VP2+_adPN,L|R
VP2_l2PN,L|R
VP3+VP1l_ivPN,L|R
VP3+_l2PN,L|R
VP3+_vPN,L|R
VP4+VL1_l2PN,L|R
VP4+_vPN,L|R
VP4_vPN,L|R
VP5+VP3_l2PN,L|R
VP5+Z_adPN,L|R
VP5+_l2PN,VP5+VP2_l2PN,L|R
VS,L|R
VST1,L|R
VST2,L|R
VSm,L|R
V_ilPN,L|R
V_l2PN,L|R
WED001,L|R
WED002,L|R
WED004,L|R
WED006,L|R
WED007,L|R
WED008,L|R
WED009,L|R
WED010,L|R
WED011,L|R
WED012,L|R
WED014,L|R
WED015,L|R
WED016,L|R
WED017,L|R
WED018,L|R
WED020_a,L|R
WED020_b,L|R
WED022,L|R
WED023,L|R
WED024,L|R
WED025,L|R
WED026,L|R
WED028,L|R
WED029,L|R
WED030_a,L|R
WED030_b,L|R
WED031,L|R
WED032,L|R
WED033,L|R
WED034,L|R
WED035,L|R
WED037,L|R
WED038,L|R
WED039,L|R
WED040_a,L|R
WED040_b,L|R
WED040_c,L|R
WED041,L|R
WED042,L|R
WED044,L|R
WED045,L|R
WED046,L|R
WED047,L|R
WED051,L|R
WED055_b,L|R
WED056,L|R
WED057,L|R
WED060,L|R
WED061,L|R
WED063_a,L|R
WED063_b,L|R
WED065,L|R
WED069,L|R
WED070,L|R
WED071,L|R
WED072,L|R
WED074,L|R
WED075,L|R
WED076,L|R
WED077,L|R
WED078,L|R
WED079,L|R
WED080,L|R
WED081,L|R
WED082,L|R
WED083,L|R
WED084,L|R
WED085,L|R
WED089,L|R
WED091,L|R
WED092,L|R
WED093,L|R
WED094,L|R
WED095,L|R
WED096,L|R
WED097,L|R
WED098,L|R
WED099,L|R
WED100,L|R
WED101,L|R
WED102,L|R
WED103,L|R
WED104,L|R
WED106,L|R
WED107,L|R
WED108,L|R
WED109,L|R
WED111,L|R
WED114,L|R
WED116,L|R
WED117,L|R
WED118,L|R
WED119,L|R
WED121,L|R
WED122,L|R
WED124,L|R
WED125,L|R
WED127,L|R
WED128,L|R
WED129,L|R
WED130,L|R
WED131,L|R
WED132,L|R
WED143_a,L|R
WED143_b,L|R
WED143_c,L|R
WED143_d,L|R
WED144,L|R
WED144a,CB3195,L|R
WED145,L|R
WED146_a,L|R
WED146_b,L|R
WED146_c,L|R
WED151,L|R
WED152,L|R
WED153,L|R
WED154,L|R
WED155,L|R
WED157,L|R
WED159,L|R
WED161,L|R
WED162,L|R
WED163,L|R
WED164,L|R
WED165,L|R
WED166_a,L|R
WED166_d,L|R
WED167,L|R
WED168,L|R
WED181,L|R
WED182,L|R
WED183,L|R
WED184,L|R
WED192,L|R
WED193,L|R
WED194,L|R
WED195,L|R
WED197,L|R
WED198,L|R
WED199,L|R
WED200,L|R
WED201,L|R
WED202,L|R
WED203,L|R
WED204,L|R
WED205,L|R
WED206,L|R
WED207,L|R
WED208,L|R
WED209,L|R
WED210,L|R
WED26,L|R
WEDPN10A,L|R
WEDPN10B,L|R
WEDPN11,L|R
WEDPN12,L|R
WEDPN14,L|R
WEDPN16_d,L|R
WEDPN17_a1,L|R
WEDPN17_a2,L|R
WEDPN17_b,L|R
WEDPN17_c,L|R
WEDPN18,L|R
WEDPN1A,L|R
WEDPN1B,L|R
WEDPN2A,L|R
WEDPN2B_a,L|R
WEDPN2B_b,L|R
WEDPN3,L|R
WEDPN4,L|R
WEDPN5,L|R
WEDPN6A,L|R
WEDPN6B,L|R
WEDPN6C,L|R
WEDPN7A,L|R
WEDPN7B,L|R
WEDPN7C,L|R
WEDPN8B,L|R
WEDPN8C,L|R
WEDPN8D,L|R
WEDPN9,L|R
WG1,L|R
WG2,L|R
WG3,L|R
WG4,L|R
Y11,L|R
Y12,L|R
Y13,L|R
Y14,L|R
Y3,L|R
Z_lvPNm1,L|R
Z_vPNml1,L|R
aDT4,L|R
aIPg1,L|R
aIPg10,L|R
aIPg2,L|R
aIPg4,L|R
aIPg5,L|R
aIPg6,L|R
aIPg7,L|R
aIPg8,L|R
aIPg9,L|R
aIPg_m1,L|R
aIPg_m2,L|R
aIPg_m3,L|R
aIPg_m4,L|R
aMe1,L|R
aMe10,L|R
aMe12,L|R
aMe13,L|R
aMe15,L|R
aMe17a,L|R
aMe17b,L|R
aMe17c,L|R
aMe17e,L|R
aMe2,L|R
aMe20,L|R
aMe22,L|R
aMe23,L|R
aMe24,L|R
aMe25,L|R
aMe26,L|R
aMe3,L|R
aMe30,L|R
aMe4,L|R
aMe5,L|R
aMe6a,L|R
aMe6b,L|R
aMe6c,L|R
aMe8,L|R
aMe9,L|R
aMe_TBD1,L|R
aPhM1,L|R
aPhM2a,L|R
aPhM2b,L|R
aPhM3,L|R
aPhM4,L|R
aPhM5,L|R
aSP-g3Am,L|R
aSP10A_a,L|R
aSP10A_b,L|R
aSP10B,L|R
aSP10C_a,L|R
aSP10C_b,L|R
aSP22,L|R
b1 MN,L|R
b2 MN,L|R
b3 MN,L|R
claw_tpGRN,L|R
dCal1,L|R
dMS10,L|R
dMS2,L|R
dMS5,L|R
dMS9,L|R
dPR1,L|R
dorsal_tpGRN,L|R
hDVM MN,L|R
hDeltaA,L|R
hDeltaB,L|R
hDeltaC,L|R
hDeltaD,L|R
hDeltaE,L|R
hDeltaF,L|R
hDeltaG,L|R
hDeltaH,L|R
hDeltaI,L|R
hDeltaJ,L|R
hDeltaK,L|R
hDeltaL,L|R
hDeltaM,L|R
hg1 MN,L|R
hg2 MN,L|R
hg3 MN,L|R
hg4 MN,L|R
hi1 MN,L|R
hi2 MN,L|R
hiii2 MN,L|R
i1 MN,L|R
i2 MN,L|R
iii1 MN,L|R
iii3 MN,L|R
il3LN6,L|R
l-LNv,L|R
l2LN19,L|R
l2LN20,L|R
l2LN21,L|R
l2LN22,L|R
l2LN23,L|R
lLN10,L|R
lLN12A,L|R
lLN13,L|R
lLN15,L|R
lLN1_a,L|R
lLN1_bc,L|R
lLN2F_a,L|R
lLN2F_b,L|R
lLN2P_a,L|R
lLN2P_b,L|R
lLN2P_c,L|R
lLN2R_a,L|R
lLN2T_a,L|R
lLN2T_b,L|R
lLN2T_c,L|R
lLN2T_d,L|R
lLN2T_e,L|R
lLN2X02,L|R
lLN2X04,L|R
lLN2X05,L|R
lLN2X09,lLN2X10,L|R
lLN2X11,L|R
lLN2X12,L|R
lLN8,L|R
lLN9,L|R
